satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department_RandD,Department_accounting,Department_hr,Department_management,Department_marketing,Department_product_mng,Department_sales,Department_support,Department_technical,salary_low,salary_medium,satisfaction_level_sq,avg_hours_x_salary_low,avg_hours_x_salary_medium,time_spend_x_salary_low,time_spend_x_salary_medium,num_project_x_salary_low,num_project_x_salary_medium
0.83,0.91,3,155,3,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.6889,155,0,3,0,3,0
0.19,0.83,5,280,4,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0.0361,280,0,4,0,5,0
0.8,0.81,5,248,2,1,0,0,True,False,False,False,False,False,False,False,False,True,False,0.6400000000000001,248,0,2,0,5,0
0.49,0.67,2,190,8,0,0,0,False,False,False,False,True,False,False,False,False,False,True,0.24009999999999998,0,190,0,8,0,2
0.92,0.99,3,176,8,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.8464,0,176,0,8,0,3
0.81,0.55,4,217,8,0,0,0,False,True,False,False,False,False,False,False,False,False,True,0.6561000000000001,0,217,0,8,0,4
0.62,0.91,3,269,8,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.3844,0,269,0,8,0,3
0.21,0.7,3,238,8,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.04409999999999999,0,238,0,8,0,3
0.95,0.74,5,243,6,0,0,0,False,False,False,True,False,False,False,False,False,False,True,0.9025,0,243,0,6,0,5
0.51,0.8,4,198,6,0,0,0,False,False,False,False,True,False,False,False,False,False,True,0.2601,0,198,0,6,0,4
0.52,0.89,3,188,6,0,0,0,False,False,False,False,True,False,False,False,False,False,True,0.27040000000000003,0,188,0,6,0,3
0.64,0.56,3,257,6,0,0,0,False,False,False,False,True,False,False,False,False,False,True,0.4096,0,257,0,6,0,3
0.62,0.79,4,268,6,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.3844,0,268,0,6,0,4
0.73,0.88,5,233,4,1,0,0,False,False,False,False,False,False,True,False,False,False,True,0.5328999999999999,0,233,0,4,0,5
0.32,0.86,4,214,5,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.1024,0,214,0,5,0,4
0.78,0.96,2,285,3,0,0,0,False,False,False,False,False,False,True,False,False,False,False,0.6084,0,0,0,0,0,0
0.65,0.91,4,224,2,1,0,0,False,False,False,False,False,False,True,False,False,True,False,0.42250000000000004,224,0,2,0,4,0
0.56,0.92,4,224,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.31360000000000005,0,224,0,3,0,4
0.96,0.89,3,142,4,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.9216,0,142,0,4,0,3
0.79,0.82,4,220,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.6241000000000001,0,220,0,3,0,4
0.66,0.58,4,244,3,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.43560000000000004,0,244,0,3,0,4
0.67,0.68,4,171,3,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.4489000000000001,171,0,3,0,4,0
0.86,0.82,4,274,2,1,0,0,False,False,False,False,False,False,True,False,False,True,False,0.7395999999999999,274,0,2,0,4,0
0.57,0.72,4,214,2,1,0,0,False,False,False,False,False,False,True,False,False,True,False,0.32489999999999997,214,0,2,0,4,0
0.86,0.87,5,171,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.7395999999999999,171,0,2,0,5,0
0.52,0.59,5,150,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.27040000000000003,150,0,2,0,5,0
0.73,0.61,4,260,2,1,0,0,False,False,False,False,False,False,True,False,False,True,False,0.5328999999999999,260,0,2,0,4,0
0.78,0.63,5,259,3,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.6084,259,0,3,0,5,0
0.95,0.63,3,153,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.9025,153,0,2,0,3,0
0.75,0.61,3,263,3,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.5625,263,0,3,0,3,0
0.83,0.52,2,149,2,1,0,0,False,False,False,False,False,False,True,False,False,True,False,0.6889,149,0,2,0,2,0
0.48,1.0,4,261,3,0,0,0,False,True,False,False,False,False,False,False,False,True,False,0.2304,261,0,3,0,4,0
0.3,0.58,2,189,4,1,0,0,False,True,False,False,False,False,False,False,False,True,False,0.09,189,0,4,0,2,0
0.72,0.85,5,237,4,0,0,0,False,True,False,False,False,False,False,False,False,True,False,0.5184,237,0,4,0,5,0
0.61,0.52,3,224,3,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0.3721,224,0,3,0,3,0
0.31,0.87,6,240,3,1,0,0,False,False,True,False,False,False,False,False,False,True,False,0.0961,240,0,3,0,6,0
0.62,0.81,3,245,2,1,0,0,False,False,True,False,False,False,False,False,False,True,False,0.3844,245,0,2,0,3,0
0.48,0.49,3,268,3,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0.2304,268,0,3,0,3,0
0.97,0.89,4,208,2,1,0,0,False,False,False,False,False,False,False,False,True,True,False,0.9409,208,0,2,0,4,0
0.61,0.83,4,153,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.3721,153,0,2,0,4,0
0.93,0.99,3,169,3,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.8649000000000001,169,0,3,0,3,0
0.89,0.39,5,218,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.7921,218,0,2,0,5,0
0.95,0.9,3,155,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.9025,0,155,0,3,0,3
0.36,0.44,5,155,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.1296,0,155,0,3,0,5
0.29,0.39,6,105,6,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.0841,0,105,0,6,0,6
0.65,0.83,4,251,2,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.42250000000000004,0,251,0,2,0,4
0.72,0.54,4,219,2,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.5184,0,219,0,2,0,4
0.51,0.56,4,198,2,1,0,0,False,False,False,False,False,False,False,False,True,False,True,0.2601,0,198,0,2,0,4
0.54,0.53,4,158,2,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.2916,0,158,0,2,0,4
0.66,0.58,3,157,2,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.43560000000000004,0,157,0,2,0,3
0.59,0.54,4,178,2,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.34809999999999997,0,178,0,2,0,4
0.45,0.48,3,145,2,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.2025,0,145,0,2,0,3
0.15,0.91,5,230,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.0225,0,230,0,3,0,5
0.95,0.53,3,174,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.9025,0,174,0,3,0,3
0.49,0.59,5,140,3,0,0,0,False,False,False,False,False,False,False,True,False,False,False,0.24009999999999998,0,0,0,0,0,0
0.68,0.97,3,174,2,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.4624000000000001,174,0,2,0,3,0
0.7,0.76,4,173,2,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.48999999999999994,0,173,0,2,0,4
0.9,0.73,2,203,4,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.81,0,203,0,4,0,2
0.94,0.95,5,170,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.8835999999999999,0,170,0,3,0,5
0.8,0.86,3,203,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.6400000000000001,0,203,0,3,0,3
0.59,0.53,5,169,3,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.34809999999999997,169,0,3,0,5,0
0.43,0.96,3,109,6,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.18489999999999998,109,0,6,0,3,0
0.7,0.54,5,263,3,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.48999999999999994,263,0,3,0,5,0
0.51,0.62,4,185,3,0,0,0,False,False,False,True,False,False,False,False,False,True,False,0.2601,185,0,3,0,4,0
0.12,0.49,4,191,5,0,0,0,False,False,False,False,False,False,False,False,False,True,False,0.0144,191,0,5,0,4,0
0.14,0.56,5,259,4,1,0,0,False,False,False,False,False,False,False,False,False,True,False,0.019600000000000003,259,0,4,0,5,0
0.86,0.91,4,253,3,0,0,0,False,False,False,False,False,False,False,False,False,True,False,0.7395999999999999,253,0,3,0,4,0
0.97,0.5,3,216,3,0,0,0,False,False,False,False,False,False,False,False,False,True,False,0.9409,216,0,3,0,3,0
1.0,0.86,2,264,3,0,0,0,False,False,False,False,False,False,False,False,False,False,True,1.0,0,264,0,3,0,2
0.49,0.63,3,181,3,1,0,0,False,False,False,False,False,True,False,False,False,False,True,0.24009999999999998,0,181,0,3,0,3
0.9,0.93,3,209,3,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.81,0,209,0,3,0,3
0.82,0.89,4,239,2,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.6723999999999999,0,239,0,2,0,4
0.59,0.48,3,197,3,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.34809999999999997,0,197,0,3,0,3
0.97,0.57,4,150,2,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.9409,0,150,0,2,0,4
0.69,0.88,3,164,10,0,0,0,False,False,False,True,False,False,False,False,False,False,True,0.4760999999999999,0,164,0,10,0,3
0.73,0.84,3,216,8,0,0,0,False,False,False,True,False,False,False,False,False,False,True,0.5328999999999999,0,216,0,8,0,3
0.48,0.74,2,271,8,1,0,0,False,False,False,True,False,False,False,False,False,False,True,0.2304,0,271,0,8,0,2
0.94,0.49,4,176,8,0,0,0,False,False,False,True,False,False,False,False,False,False,True,0.8835999999999999,0,176,0,8,0,4
0.74,0.73,3,156,8,0,0,0,False,False,False,True,False,False,False,False,False,False,True,0.5476,0,156,0,8,0,3
0.65,0.63,4,143,8,0,0,0,False,False,False,True,False,False,False,False,False,False,True,0.42250000000000004,0,143,0,8,0,4
0.93,0.94,4,233,6,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.8649000000000001,0,233,0,6,0,4
0.57,0.67,3,138,6,1,0,0,False,False,False,False,False,False,False,False,False,False,True,0.32489999999999997,0,138,0,6,0,3
0.9,0.49,3,259,6,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.81,0,259,0,6,0,3
0.55,0.86,4,169,6,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.30250000000000005,0,169,0,6,0,4
0.59,0.73,3,172,6,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.34809999999999997,0,172,0,6,0,3
0.72,0.98,4,156,3,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.5184,0,156,0,3,0,4
0.87,0.52,4,140,3,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.7569,0,140,0,3,0,4
0.86,0.82,4,212,2,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.7395999999999999,0,212,0,2,0,4
0.61,0.5,4,269,3,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.3721,0,269,0,3,0,4
0.45,0.63,5,111,5,0,0,0,False,False,False,True,False,False,False,False,False,False,True,0.2025,0,111,0,5,0,5
0.51,0.63,4,198,2,0,0,0,False,False,False,True,False,False,False,False,False,False,True,0.2601,0,198,0,2,0,4
0.87,0.92,4,263,3,0,0,0,False,False,False,True,False,False,False,False,False,False,True,0.7569,0,263,0,3,0,4
0.29,0.38,5,191,5,0,0,0,False,False,False,True,False,False,False,False,False,False,True,0.0841,0,191,0,5,0,5
0.57,0.64,3,188,3,0,0,0,False,False,False,True,False,False,False,False,False,False,True,0.32489999999999997,0,188,0,3,0,3
0.69,0.83,4,252,3,0,0,0,False,False,False,True,False,False,False,False,False,False,True,0.4760999999999999,0,252,0,3,0,4
0.61,0.9,2,142,3,0,0,0,False,False,False,False,True,False,False,False,False,False,False,0.3721,0,0,0,0,0,0
0.96,0.85,4,247,3,0,0,0,False,False,False,False,False,False,True,False,False,False,False,0.9216,0,0,0,0,0,0
0.16,0.61,6,269,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,0.0256,0,0,0,0,0,0
0.96,0.82,4,244,3,0,0,0,False,False,False,False,False,False,False,True,False,False,False,0.9216,0,0,0,0,0,0
0.77,0.81,4,164,3,0,0,0,False,False,False,False,False,False,False,False,True,False,False,0.5929,0,0,0,0,0,0
0.85,0.87,6,232,5,0,0,0,False,False,False,True,False,False,False,False,False,False,False,0.7224999999999999,0,0,0,0,0,0
0.37,0.49,3,177,3,0,0,0,False,False,False,False,True,False,False,False,False,False,False,0.1369,0,0,0,0,0,0
0.68,0.65,3,173,3,1,0,0,False,False,False,False,True,False,False,False,False,False,False,0.4624000000000001,0,0,0,0,0,0
0.87,0.6,5,165,2,1,0,0,False,False,False,False,True,False,False,False,False,False,False,0.7569,0,0,0,0,0,0
0.95,0.8,3,225,2,0,0,0,False,False,False,False,False,False,True,False,False,False,False,0.9025,0,0,0,0,0,0
0.84,0.63,3,121,3,1,0,0,False,False,False,False,False,False,True,False,False,True,False,0.7055999999999999,121,0,3,0,3,0
0.44,0.51,2,219,4,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.1936,219,0,4,0,2,0
0.94,0.73,4,204,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.8835999999999999,204,0,2,0,4,0
0.85,0.94,5,235,4,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.7224999999999999,235,0,4,0,5,0
0.75,0.51,2,215,2,1,0,0,False,False,False,False,False,False,True,False,False,True,False,0.5625,215,0,2,0,2,0
0.76,0.67,5,243,3,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.5776,243,0,3,0,5,0
0.13,0.97,4,162,6,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.016900000000000002,162,0,6,0,4,0
0.6,0.79,4,262,3,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.36,262,0,3,0,4,0
0.45,0.55,4,206,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.2025,206,0,2,0,4,0
0.49,1.0,2,125,4,1,0,0,False,False,False,False,False,False,True,False,False,True,False,0.24009999999999998,125,0,4,0,2,0
0.19,0.36,3,167,5,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.0361,167,0,5,0,3,0
0.68,0.89,5,218,5,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.4624000000000001,218,0,5,0,5,0
0.53,0.91,5,181,3,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.28090000000000004,181,0,3,0,5,0
1.0,0.77,5,269,3,0,0,0,False,False,False,False,False,False,True,False,False,True,False,1.0,269,0,3,0,5,0
0.99,0.86,3,167,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,0.9801,167,0,2,0,3,0
0.29,0.75,6,271,10,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.0841,0,271,0,10,0,6
0.54,0.83,4,201,8,1,0,0,False,False,False,False,False,False,True,False,False,False,True,0.2916,0,201,0,8,0,4
0.25,0.9,6,229,8,0,0,0,False,False,False,False,False,False,True,False,False,False,True,0.0625,0,229,0,8,0,6
0.71,0.76,4,148,8,0,0,0,False,True,False,False,False,False,False,False,False,False,True,0.5041,0,148,0,8,0,4
0.96,0.84,3,147,8,0,0,0,False,True,False,False,False,False,False,False,False,False,True,0.9216,0,147,0,8,0,3
0.8,0.9,4,211,8,0,0,0,False,True,False,False,False,False,False,False,False,False,True,0.6400000000000001,0,211,0,8,0,4
0.82,0.87,5,145,6,0,0,0,False,False,True,False,False,False,False,False,False,False,True,0.6723999999999999,0,145,0,6,0,5
0.19,0.97,6,269,6,0,0,0,False,False,True,False,False,False,False,False,False,False,True,0.0361,0,269,0,6,0,6
0.43,0.74,4,129,6,0,0,0,False,False,True,False,False,False,False,False,False,False,True,0.18489999999999998,0,129,0,6,0,4
0.62,0.84,3,270,6,0,0,0,False,False,True,False,False,False,False,False,False,False,True,0.3844,0,270,0,6,0,3
0.75,0.85,3,250,6,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.5625,0,250,0,6,0,3
0.56,0.48,5,192,2,1,0,0,False,False,False,False,False,False,False,False,True,False,True,0.31360000000000005,0,192,0,2,0,5
0.88,0.91,4,233,4,0,0,0,False,False,False,False,False,False,False,False,True,False,False,0.7744,0,0,0,0,0,0
0.63,0.57,4,192,3,0,0,0,False,False,False,False,False,False,False,False,True,False,False,0.39690000000000003,0,0,0,0,0,0
0.75,0.93,3,247,2,0,0,0,False,False,False,False,False,False,False,False,True,False,False,0.5625,0,0,0,0,0,0
0.74,1.0,4,192,4,0,0,0,False,False,False,False,False,False,False,False,True,False,False,0.5476,0,0,0,0,0,0
0.55,0.68,3,178,3,1,0,0,False,False,False,False,False,False,False,False,True,False,False,0.30250000000000005,0,0,0,0,0,0
0.87,0.55,4,197,3,0,0,0,False,False,False,False,False,False,False,False,True,False,False,0.7569,0,0,0,0,0,0
0.13,0.9,5,264,6,0,0,0,False,False,False,False,False,False,False,False,True,False,False,0.016900000000000002,0,0,0,0,0,0
0.33,0.64,2,274,3,1,0,0,False,False,False,False,False,False,False,False,True,False,False,0.10890000000000001,0,0,0,0,0,0
0.89,0.97,4,147,2,0,0,0,False,False,False,False,False,False,False,False,True,True,False,0.7921,147,0,2,0,4,0
0.56,0.94,3,154,3,1,0,0,False,False,False,False,False,False,False,True,False,True,False,0.31360000000000005,154,0,3,0,3,0
0.95,0.61,3,224,2,1,0,0,False,False,False,False,False,False,False,True,False,True,False,0.9025,224,0,2,0,3,0
0.57,0.59,4,250,2,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.32489999999999997,250,0,2,0,4,0
0.72,0.53,3,179,3,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.5184,179,0,3,0,3,0
0.28,0.44,4,170,2,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.07840000000000001,170,0,2,0,4,0
0.54,0.61,4,118,5,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.2916,118,0,5,0,4,0
0.54,0.95,4,256,3,0,0,0,False,False,False,False,False,False,False,True,False,True,False,0.2916,256,0,3,0,4,0
0.99,0.8,3,209,2,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.9801,0,209,0,2,0,3
0.37,0.69,2,146,3,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.1369,0,146,0,3,0,2
0.77,0.87,3,275,4,1,0,0,False,False,False,False,False,False,False,True,False,False,True,0.5929,0,275,0,4,0,3
0.7,0.88,4,180,2,0,0,0,False,False,False,False,False,False,False,True,False,False,True,0.48999999999999994,0,180,0,2,0,4
0.8,0.74,3,228,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.6400000000000001,0,228,0,3,0,3
0.52,0.63,3,204,3,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.27040000000000003,0,204,0,3,0,3
0.69,0.55,3,172,2,0,0,0,False,False,False,False,False,False,False,False,True,False,True,0.4760999999999999,0,172,0,2,0,3
0.6,0.62,5,274,3,0,0,0,False,False,False,True,False,False,False,False,False,False,True,0.36,0,274,0,3,0,5
0.74,0.64,3,136,2,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.5476,0,136,0,2,0,3
0.69,0.82,4,252,3,1,0,0,False,False,False,False,False,False,False,False,False,False,True,0.4760999999999999,0,252,0,3,0,4
0.78,0.89,4,137,3,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.6084,0,137,0,3,0,4
0.77,0.75,4,191,3,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.5929,0,191,0,3,0,4
0.91,0.68,4,132,4,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.8281000000000001,0,132,0,4,0,4
0.54,0.68,6,249,5,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.2916,0,249,0,5,0,6
0.48,0.77,6,274,6,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.2304,0,274,0,6,0,6
0.55,0.96,3,194,3,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.30250000000000005,0,194,0,3,0,3
0.17,0.36,6,191,2,0,0,0,False,False,False,False,False,True,False,False,False,False,True,0.028900000000000006,0,191,0,2,0,6
0.77,0.83,5,216,4,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.5929,0,216,0,4,0,5
0.93,0.98,3,241,3,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0.8649000000000001,0,241,0,3,0,3
